timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-12-04T02:42:32,codecarbon,7e56eed9-871d-42ce-a52e-2d112c0a0f44,93.86746764183044,2.60411450041372e-05,0.0002774246036284,7.5,8.35,2.969617366790772,0.0001955030798912,0.0002027818356719,7.519044814845245e-05,0.0004734753637115,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:46:21,codecarbon,d1ae88a8-f632-4ced-9b84-5f6b575f8d16,106.64866876602171,2.946154495119245e-05,0.0002762485954309,7.5,8.0,2.969617366790772,0.0002221347828706,0.0002287672768698,8.4762393917554e-05,0.000535664453658,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:49:38,codecarbon,f8a1deac-a5d2-411f-a775-decb97784b04,82.0184178352356,2.2646560866482624e-05,0.00027611555385,7.5,8.0,2.969617366790772,0.0001708466594417,0.0001757416502634,6.516734241260849e-05,0.0004117556521178,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T03:08:25,codecarbon,a14a1b91-1d12-4429-8f4b-0d63619bc47c,82.91377711296082,2.299516495567326e-05,0.0002773382875121,7.5,8.0,2.969617366790772,0.0001726636305451,0.0001790186717775,6.641160596231572e-05,0.0004180939082849,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T03:18:06,codecarbon,7472b312-9965-4e2d-8d4d-79ed9a10910f,88.38558793067932,2.444532506365069e-05,0.0002765759173636,7.5,8.0,2.969617366790772,0.000184090873599,0.0001899602741665,7.040930793715633e-05,0.0004444604557027,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T03:20:58,codecarbon,b804269b-b43c-4c4c-b765-e2e2d390870f,66.56698942184448,1.421345173114625e-05,0.0002135210237776,7.5,8.359,2.969617366790772,0.0001385735422372,6.915868667635653e-05,5.069416619811165e-05,0.0002584263951117,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T03:26:50,codecarbon,9e8c1883-5bc5-40d1-85e0-236e377f6e8a,77.80946016311646,2.158313019671858e-05,0.0002773843971089,7.5,8.0,2.969617366790772,0.0001620655372738,0.0001680295970704,6.232541468688112e-05,0.0003924205490312,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T03:50:41,codecarbon,34695999-aea4-41b2-93b0-fcc02f933650,23.00175333023072,6.1737020495124e-06,0.0002684013675339,7.5,8.0,2.969617366790772,4.74992498755455e-05,4.724808851877848e-05,1.7501789778628734e-05,0.0001122491281729,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:10:45,codecarbon,2224c552-8804-4ae2-814b-3f78de4ca9f5,90.18662452697754,2.3039671875748143e-05,0.0002554666171019,7.5,8.0,2.969617366790772,0.000187822134296,0.0001604776668548,7.060332386264493e-05,0.0004189031250136,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:11:34,codecarbon,33e89aea-35ce-456f-bbb3-876aec240bf7,5.359885931015015,1.5256864265934353e-06,0.0002846490478024,7.5,8.23,2.969617366790772,1.1164342860380808e-05,1.218707104060385e-05,4.388339309805076e-06,2.773975321078973e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:11:58,codecarbon,f2ab2d1f-c597-4087-92e8-117430e7246a,2.649969577789306,7.275632630373576e-07,0.000274555326648,7.5,8.343,2.969617366790772,5.510354538758595e-06,5.69875264763832e-06,2.0193157779186778e-06,1.3228422964315593e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
